date,unit_id,make,model,year,engine,mpghighway,mpgcity,tankSizeGallons,fuelcard_id,status,site_city,quantity,unit_of_measure,price,odometer,currency,site_state
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,27.881,G,153.32,86127,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,23.349,G,128.4,86322,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,29.234,G,159.3,86583,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,22.456,G,122.36,86826,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,20.061,G,110.32,86978,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,20.097,G,94.44,87214,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,20.459,G,112.5,87214,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,19.966,G,109.79,87400,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Carlsbad,24.671,G,138.13,87613,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,35.698,G,196.3,87912,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,14.499,G,69.58,87990,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,28.726,G,157.96,88213,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,10.755,G,60.22,88401,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,8.84,G,49.5,88401,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,23.482,G,129.13,88264,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,21.112,G,116.09,88970,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,15.63,G,85.95,88786,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,30.059,G,165.29,89269,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,27.312,G,150.19,87798,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,32.945,G,181.16,87556,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,36.197,G,199.05,88080,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,21.585,G,118.7,88201,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,18.894,G,103.9,88597,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,27.592,G,151.73,88569,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,38.469,G,201.25,91247,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,34.345,G,181.99,91530,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,2.682,G,11.53,91530,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Eunice,23.128,G,117.93,91753,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,37.281,G,197.55,92084,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,30.915,G,160.73,92388,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,26.311,G,128.9,92618,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,40.902,G,192.2,93022,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,33.164,G,157.5,93355,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,4.943,G,18.43,93564,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,21.633,G,105.98,93564,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,20.001,G,97.98,93763,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,28.528,G,139.76,94048,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Hobbs,23.614,G,115.68,94277,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,31.498,G,157.46,94407,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,9.143,G,36.56,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,25.439,G,126.66,94860,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Jal,23.069,G,125.8,94599,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,6.768,G,26.39,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,20.19,G,100.53,94996,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,6.416,G,25.02,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,12.861,G,47.57,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,6.972,G,25.79,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,6.99,G,27.6,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,5.071,G,18.5,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,16.188,G,76.07,95315,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,9.052,G,32.58,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,28.696,G,134.84,95582,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,21.885,G,102.84,95730,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,7.78,G,28,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,8.183,G,29.45,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,6.465,G,29.09,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,4.747,G,18.03,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,20.93,G,98.35,95852,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,4.956,G,18.83,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,18.214,G,90.14,95971,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,8.89,G,33.77,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,25.6,G,126.69,96134,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,7.828,G,29.5,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,3.231,G,13.24,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,7.202,G,26.64,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,32.608,G,159.75,84143,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,6.036,G,25.35,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,30.796,G,150.87,84676,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,22.466,G,110.06,96297,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,19.119,G,93.66,96444,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,13.988,G,50.34,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,7.634,G,32.82,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,26.58,G,130.22,96682,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,9.008,G,36.02,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,4.452,G,20.92,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,3.676,G,17.27,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,34.789,G,173.91,86647,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,21.747,G,108.71,96863,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,23.601,G,117.98,87114,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,19.948,G,99.72,97011,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,6.123,G,28.16,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,3.918,G,15.67,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,22.448,G,112.22,97165,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,29.373,G,146.84,97462,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,4.892,G,22.99,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,13.29,G,57.13,1,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,20.637,G,101.1,87332,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,22.276,G,106.9,97855,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.842,G,85.62,98024,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,29.791,G,142.97,97677,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,16.688,G,80.09,98191,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,25.877,G,124.18,98453,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,18.527,G,88.91,98638,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,13.975,G,66.37,98745,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.117,G,80.43,98913,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,16.976,G,79.77,99078,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,23.217,G,111.42,97341,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,15.963,G,76.61,99524,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.076,G,84.22,99994,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,29.698,G,138.36,99806,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,22.127,G,81.85,132218,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,16.91,G,78.78,179,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,22.892,G,104.14,404,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,21.296,G,96.88,607,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.74,G,78.04,806,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,19.23,G,84.59,100985,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.807,G,78.33,101164,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.426,G,75.96,101350,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,23.341,G,105.01,101611,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,23.694,G,104.23,101819,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.698,G,81.32,101085,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,22.496,G,96.71,102187,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,20.856,G,89.66,102570,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.277,G,74.27,102362,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.906,G,76.98,102752,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,24.475,G,110.11,103019,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.735,G,73.94,103375,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,21.314,G,89.5,103189,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,25.63,G,110.18,103629,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.222,G,80.16,103813,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,22.019,G,96.86,104025,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.512,G,81.43,104215,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.863,G,82.98,104586,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.635,G,77.58,104409,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,24.974,G,114.86,104842,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,12.557,G,55.24,104956,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,24.462,G,107.61,105176,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,0.103,G,0.45,105363,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,12.946,G,56.95,105363,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,0.047,G,0.21,105363,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,29.39,G,128.7,105550,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,20.003,G,87.59,105866,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.762,G,77.42,106230,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.03,G,78.59,106050,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,1.072,G,4.65,106411,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,19.45,G,84.39,106413,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,15.555,G,66.87,106587,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,1.241,G,5.34,106587,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,27.712,G,124.68,106867,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,21.209,G,95.42,107045,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,17.565,G,79.02,107232,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,26.696,G,120.11,107556,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,0.303,G,1.26,107587,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,21.254,G,88.61,107413,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,19.091,G,85.89,107875,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,26.056,G,117.23,108096,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,14.147,G,63.36,108273,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,10.857,G,43.2,108379,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,17.296,G,77.47,108515,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,5.952,G,26.66,108562,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,34.926,G,156.43,108908,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,18.997,G,85.09,109097,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,23.158,G,103.72,109324,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,18.006,G,80.65,109502,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,18.16,G,81.34,109681,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,19.553,G,87.58,109862,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,15.797,G,70.75,110025,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,18.574,G,83.19,110205,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,29.671,G,117.47,110485,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,24.903,G,111.04,110741,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,19.586,G,87.33,110935,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,18.783,G,82.63,111112,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,9.911,G,39.24,111204,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,25.919,G,114.02,111444,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,20.446,G,89.94,111638,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,18.139,G,79.79,111817,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,12.576,G,49.16,111919,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,16.978,G,66.37,112098,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,21.642,G,84.6,112293,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,14.99,G,57.1,112449,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,16.66,G,63.46,112627,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.566,G,70.72,112984,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.254,G,69.53,112805,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.655,G,71.06,113165,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,20.307,G,77.35,113367,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.608,G,67.07,113741,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,20.01,G,76.22,113560,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,32.059,G,139.42,114070,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,17.577,G,76.09,114260,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,17.965,G,77.77,114442,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.584,G,65.22,113754,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.468,G,68.5,114915,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,13.531,G,50.19,114454,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,19.762,G,73.3,115106,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.883,G,70.04,115386,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.705,G,65.67,115466,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,22.785,G,84.51,115673,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Loving,26.57,G,115.02,115949,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,10.11,G,37.5,116047,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,18.012,G,66.81,116609,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.452,G,64.73,116233,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,19.029,G,70.58,116425,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,15.974,G,59.25,116789,USD,NM
"0000-00-00 00:00:00",88610,FORD,F-650,2015,6.7,NULL,NULL,0,9844,Active,Lovington,17.961,G,66.62,116968,USD,NM
